gml_id,kachel,kachelbezeichnung_dop20_ab_2015,kachelbezeichnung_dop20_bis_2014,geometry
APP_LGV_KACHEL_DOP20_1KM_UTM_412,7150,dop20rgb_32571_5950_1_hh_JAHR ,dop20c_32571_5950   ,"POLYGON ((10.0752955227851 53.69387634108983, 10.07552462088689 53.70286312847722, 10.0906698562877 53.70272619435398, 10.09043753363833 53.69373945169863, 10.0752955227851 53.69387634108983))"
APP_LGV_KACHEL_DOP20_1KM_UTM_413,7151,dop20rgb_32571_5951_1_hh_JAHR ,dop20c_32571_5951   ,"POLYGON ((10.07552462088689 53.70286312847722, 10.07575384303102 53.71184990162524, 10.0909023047243 53.71171292275098, 10.0906698562877 53.70272619435398, 10.07552462088689 53.70286312847722))"
APP_LGV_KACHEL_DOP20_1KM_UTM_414,7152,dop20rgb_32571_5952_1_hh_JAHR ,dop20c_32571_5952   ,"POLYGON ((10.07575384303102 53.71184990162524, 10.07598318930802 53.72083666053476, 10.09113487903994 53.72069963689048, 10.0909023047243 53.71171292275098, 10.07575384303102 53.71184990162524))"
APP_LGV_KACHEL_DOP20_1KM_UTM_415,7221,dop20rgb_32572_5921_1_hh_JAHR ,dop20c_32572_5921   ,"POLYGON ((10.08375448495226 53.43311770855236, 10.08398319929066 53.44210486506256, 10.09903550295193 53.44196732422702, 10.09880361420947 53.43298021252138, 10.08375448495226 53.43311770855236))"
APP_LGV_KACHEL_DOP20_1KM_UTM_416,7222,dop20rgb_32572_5922_1_hh_JAHR ,dop20c_32572_5922   ,"POLYGON ((10.08398319929066 53.44210486506256, 10.0842120367938 53.45109200729036, 10.09926751656762 53.45095442163134, 10.09903550295193 53.44196732422702, 10.08398319929066 53.44210486506256))"
APP_LGV_KACHEL_DOP20_1KM_UTM_417,7223,dop20rgb_32572_5923_1_hh_JAHR ,dop20c_32572_5923   ,"POLYGON ((10.0842120367938 53.45109200729036, 10.08444099755088 53.46007913523659, 10.09949965514694 53.45994150473523, 10.09926751656762 53.45095442163134, 10.0842120367938 53.45109200729036))"
APP_LGV_KACHEL_DOP20_1KM_UTM_418,7224,dop20rgb_32572_5924_1_hh_JAHR ,dop20c_32572_5924   ,"POLYGON ((10.08444099755088 53.46007913523659, 10.08467008165117 53.46906624890205, 10.09973191878039 53.46892857353947, 10.09949965514694 53.45994150473523, 10.08444099755088 53.46007913523659))"
APP_LGV_KACHEL_DOP20_1KM_UTM_419,7225,dop20rgb_32572_5925_1_hh_JAHR ,dop20c_32572_5925   ,"POLYGON ((10.08467008165117 53.46906624890205, 10.08489928918402 53.47805334828752, 10.0999643075586 53.47791562804487, 10.09973191878039 53.46892857353947, 10.08467008165117 53.46906624890205))"
APP_LGV_KACHEL_DOP20_1KM_UTM_420,7226,dop20rgb_32572_5926_1_hh_JAHR ,dop20c_32572_5926   ,"POLYGON ((10.08489928918402 53.47805334828752, 10.08512862023889 53.48704043339391, 10.10019682157224 53.48690266825224, 10.0999643075586 53.47791562804487, 10.08489928918402 53.47805334828752))"
APP_LGV_KACHEL_DOP20_1KM_UTM_421,7227,dop20rgb_32572_5927_1_hh_JAHR ,dop20c_32572_5927   ,"POLYGON ((10.08512862023889 53.48704043339391, 10.08535807490532 53.49602750422195, 10.10042946091209 53.49588969416238, 10.10019682157224 53.48690266825224, 10.08512862023889 53.48704043339391))"
APP_LGV_KACHEL_DOP20_1KM_UTM_422,7228,dop20rgb_32572_5928_1_hh_JAHR ,dop20c_32572_5928   ,"POLYGON ((10.08535807490532 53.49602750422195, 10.08558765327292 53.5050145607725, 10.10066222566902 53.50487670577609, 10.10042946091209 53.49588969416238, 10.08535807490532 53.49602750422195))"
APP_LGV_KACHEL_DOP20_1KM_UTM_423,7229,dop20rgb_32572_5929_1_hh_JAHR ,dop20c_32572_5929   ,"POLYGON ((10.08558765327292 53.5050145607725, 10.08581735543141 53.51400160304642, 10.10089511593398 53.5138637030942, 10.10066222566902 53.50487670577609, 10.08558765327292 53.5050145607725))"
APP_LGV_KACHEL_DOP20_1KM_UTM_424,7230,dop20rgb_32572_5930_1_hh_JAHR ,dop20c_32572_5930   ,"POLYGON ((10.08581735543141 53.51400160304642, 10.0860471814706 53.52298863104447, 10.10112813179803 53.5228506861175, 10.10089511593398 53.5138637030942, 10.08581735543141 53.51400160304642))"
APP_LGV_KACHEL_DOP20_1KM_UTM_425,7231,dop20rgb_32572_5931_1_hh_JAHR ,dop20c_32572_5931   ,"POLYGON ((10.0860471814706 53.52298863104447, 10.08627713148038 53.53197564476752, 10.1013612733523 53.53183765484678, 10.10112813179803 53.5228506861175, 10.0860471814706 53.52298863104447))"
APP_LGV_KACHEL_DOP20_1KM_UTM_426,7232,dop20rgb_32572_5932_1_hh_JAHR ,dop20c_32572_5932   ,"POLYGON ((10.08627713148038 53.53197564476752, 10.08650720555073 53.54096264421638, 10.10159454068802 53.54082460928291, 10.1013612733523 53.53183765484678, 10.08627713148038 53.53197564476752))"
APP_LGV_KACHEL_DOP20_1KM_UTM_427,7233,dop20rgb_32572_5933_1_hh_JAHR ,dop20c_32572_5933   ,"POLYGON ((10.08650720555073 53.54096264421638, 10.08673740377172 53.54994962939185, 10.10182793389651 53.54981154942664, 10.10159454068802 53.54082460928291, 10.08650720555073 53.54096264421638))"
APP_LGV_KACHEL_DOP20_1KM_UTM_428,7234,dop20rgb_32572_5934_1_hh_JAHR ,dop20c_32572_5934   ,"POLYGON ((10.08673740377172 53.54994962939185, 10.08696772623351 53.55893660029481, 10.10206145306917 53.55879847527882, 10.10182793389651 53.54981154942664, 10.08673740377172 53.54994962939185))"
APP_LGV_KACHEL_DOP20_1KM_UTM_429,7235,dop20rgb_32572_5935_1_hh_JAHR ,dop20c_32572_5935   ,"POLYGON ((10.08696772623351 53.55893660029481, 10.08719817302635 53.56792355692605, 10.10229509829752 53.56778538684024, 10.10206145306917 53.55879847527882, 10.08696772623351 53.55893660029481))"
APP_LGV_KACHEL_DOP20_1KM_UTM_430,7236,dop20rgb_32572_5936_1_hh_JAHR ,dop20c_32572_5936   ,"POLYGON ((10.08719817302635 53.56792355692605, 10.08742874424056 53.5769104992864, 10.10252886967312 53.57677228411175, 10.10229509829752 53.56778538684024, 10.08719817302635 53.56792355692605))"
APP_LGV_KACHEL_DOP20_1KM_UTM_431,7237,dop20rgb_32572_5937_1_hh_JAHR ,dop20c_32572_5937   ,"POLYGON ((10.08742874424056 53.5769104992864, 10.08765943996659 53.58589742737669, 10.10276276728767 53.5857591670941, 10.10252886967312 53.57677228411175, 10.08742874424056 53.5769104992864))"
APP_LGV_KACHEL_DOP20_1KM_UTM_432,7238,dop20rgb_32572_5938_1_hh_JAHR ,dop20c_32572_5938   ,"POLYGON ((10.08765943996659 53.58589742737669, 10.08789026029495 53.59488434119774, 10.10299679123294 53.59474603578818, 10.10276276728767 53.5857591670941, 10.08765943996659 53.58589742737669))"
APP_LGV_KACHEL_DOP20_1KM_UTM_433,7239,dop20rgb_32572_5939_1_hh_JAHR ,dop20c_32572_5939   ,"POLYGON ((10.08789026029495 53.59488434119774, 10.08812120531624 53.60387124075039, 10.10323094160079 53.60373289019476, 10.10299679123294 53.59474603578818, 10.08789026029495 53.59488434119774))"
APP_LGV_KACHEL_DOP20_1KM_UTM_434,7240,dop20rgb_32572_5940_1_hh_JAHR ,dop20c_32572_5940   ,"POLYGON ((10.08812120531624 53.60387124075039, 10.08835227512117 53.61285812603548, 10.10346521848317 53.61271973031466, 10.10323094160079 53.60373289019476, 10.08812120531624 53.60387124075039))"
APP_LGV_KACHEL_DOP20_1KM_UTM_435,7241,dop20rgb_32572_5941_1_hh_JAHR ,dop20c_32572_5941   ,"POLYGON ((10.08835227512117 53.61285812603548, 10.08858346980051 53.62184499705386, 10.10369962197212 53.62170655614872, 10.10346521848317 53.61271973031466, 10.08835227512117 53.61285812603548))"
APP_LGV_KACHEL_DOP20_1KM_UTM_436,7242,dop20rgb_32572_5942_1_hh_JAHR ,dop20c_32572_5942   ,"POLYGON ((10.08858346980051 53.62184499705386, 10.08881478944514 53.63083185380634, 10.10393415215979 53.63069336769776, 10.10369962197212 53.62170655614872, 10.08858346980051 53.62184499705386))"
APP_LGV_KACHEL_DOP20_1KM_UTM_437,7243,dop20rgb_32572_5943_1_hh_JAHR ,dop20c_32572_5943   ,"POLYGON ((10.08881478944514 53.63083185380634, 10.08904623414603 53.63981869629374, 10.1041688091384 53.63968016496255, 10.10393415215979 53.63069336769776, 10.08881478944514 53.63083185380634))"
APP_LGV_KACHEL_DOP20_1KM_UTM_438,7244,dop20rgb_32572_5944_1_hh_JAHR ,dop20c_32572_5944   ,"POLYGON ((10.08904623414603 53.63981869629374, 10.08927780399424 53.64880552451692, 10.10440359300027 53.64866694794396, 10.1041688091384 53.63968016496255, 10.08904623414603 53.63981869629374))"
APP_LGV_KACHEL_DOP20_1KM_UTM_439,7245,dop20rgb_32572_5945_1_hh_JAHR ,dop20c_32572_5945   ,"POLYGON ((10.08927780399424 53.64880552451692, 10.08950949908091 53.6577923384767, 10.1046385038378 53.65765371664278, 10.10440359300027 53.64866694794396, 10.08927780399424 53.64880552451692))"
APP_LGV_KACHEL_DOP20_1KM_UTM_440,7246,dop20rgb_32572_5946_1_hh_JAHR ,dop20c_32572_5946   ,"POLYGON ((10.08950949908091 53.6577923384767, 10.08974131949728 53.66677913817391, 10.1048735417435 53.66664047105986, 10.1046385038378 53.65765371664278, 10.08950949908091 53.6577923384767))"
APP_LGV_KACHEL_DOP20_1KM_UTM_441,7247,dop20rgb_32572_5947_1_hh_JAHR ,dop20c_32572_5947   ,"POLYGON ((10.08974131949728 53.66677913817391, 10.08997326533468 53.6757659236094, 10.10510870680997 53.67562721119602, 10.1048735417435 53.66664047105986, 10.08974131949728 53.66677913817391))"
APP_LGV_KACHEL_DOP20_1KM_UTM_442,7248,dop20rgb_32572_5948_1_hh_JAHR ,dop20c_32572_5948   ,"POLYGON ((10.08997326533468 53.6757659236094, 10.09020533668453 53.68475269478403, 10.10534399912989 53.68461393705207, 10.10510870680997 53.67562721119602, 10.08997326533468 53.6757659236094))"
APP_LGV_KACHEL_DOP20_1KM_UTM_443,7249,dop20rgb_32572_5949_1_hh_JAHR ,dop20c_32572_5949   ,"POLYGON ((10.09020533668453 53.68475269478403, 10.09043753363833 53.69373945169863, 10.10557941879603 53.69360064862884, 10.10534399912989 53.68461393705207, 10.09020533668453 53.68475269478403))"
APP_LGV_KACHEL_DOP20_1KM_UTM_444,7250,dop20rgb_32572_5950_1_hh_JAHR ,dop20c_32572_5950   ,"POLYGON ((10.09043753363833 53.69373945169863, 10.0906698562877 53.70272619435398, 10.10581496590127 53.70258734592714, 10.10557941879603 53.69360064862884, 10.09043753363833 53.69373945169863))"
APP_LGV_KACHEL_DOP20_1KM_UTM_445,7251,dop20rgb_32572_5951_1_hh_JAHR ,dop20c_32572_5951   ,"POLYGON ((10.0906698562877 53.70272619435398, 10.0909023047243 53.71171292275098, 10.10605064053857 53.71157402894781, 10.10581496590127 53.70258734592714, 10.0906698562877 53.70272619435398))"
APP_LGV_KACHEL_DOP20_1KM_UTM_446,7252,dop20rgb_32572_5952_1_hh_JAHR ,dop20c_32572_5952   ,"POLYGON ((10.0909023047243 53.71171292275098, 10.09113487903994 53.72069963689048, 10.10628644280098 53.7205606976917, 10.10605064053857 53.71157402894781, 10.0909023047243 53.71171292275098))"
APP_LGV_KACHEL_DOP20_1KM_UTM_447,7320,dop20rgb_32573_5920_1_hh_JAHR ,dop20c_32573_5920   ,"POLYGON ((10.09857185024988 53.42399308651373, 10.09880361420947 53.43298021252138, 10.11385261868381 53.43284082085878, 10.11361768211762 53.42385374025401, 10.09857185024988 53.42399308651373))"
APP_LGV_KACHEL_DOP20_1KM_UTM_448,7321,dop20rgb_32573_5921_1_hh_JAHR ,dop20c_32573_5921   ,"POLYGON ((10.09880361420947 53.43298021252138, 10.09903550295193 53.44196732422702, 10.11408768174001 53.44182788714235, 10.11385261868381 53.43284082085878, 10.09880361420947 53.43298021252138))"
APP_LGV_KACHEL_DOP20_1KM_UTM_449,7322,dop20rgb_32573_5922_1_hh_JAHR ,dop20c_32573_5922   ,"POLYGON ((10.09903550295193 53.44196732422702, 10.09926751656762 53.45095442163134, 10.11432287137781 53.45081493910555, 10.11408768174001 53.44182788714235, 10.09903550295193 53.44196732422702))"
APP_LGV_KACHEL_DOP20_1KM_UTM_450,7323,dop20rgb_32573_5923_1_hh_JAHR ,dop20c_32573_5923   ,"POLYGON ((10.09926751656762 53.45095442163134, 10.09949965514694 53.45994150473523, 10.11455818768886 53.45980197674919, 10.11432287137781 53.45081493910555, 10.09926751656762 53.45095442163134))"
APP_LGV_KACHEL_DOP20_1KM_UTM_451,7324,dop20rgb_32573_5924_1_hh_JAHR ,dop20c_32573_5924   ,"POLYGON ((10.09949965514694 53.45994150473523, 10.09973191878039 53.46892857353947, 10.11479363076489 53.46878900007405, 10.11455818768886 53.45980197674919, 10.09949965514694 53.45994150473523))"
APP_LGV_KACHEL_DOP20_1KM_UTM_452,7325,dop20rgb_32573_5925_1_hh_JAHR ,dop20c_32573_5925   ,"POLYGON ((10.09973191878039 53.46892857353947, 10.0999643075586 53.47791562804487, 10.11502920069776 53.4777760090809, 10.11479363076489 53.46878900007405, 10.09973191878039 53.46892857353947))"
APP_LGV_KACHEL_DOP20_1KM_UTM_453,7326,dop20rgb_32573_5926_1_hh_JAHR ,dop20c_32573_5926   ,"POLYGON ((10.0999643075586 53.47791562804487, 10.10019682157224 53.48690266825224, 10.11526489757939 53.48676300377056, 10.11502920069776 53.4777760090809, 10.0999643075586 53.47791562804487))"
APP_LGV_KACHEL_DOP20_1KM_UTM_454,7327,dop20rgb_32573_5927_1_hh_JAHR ,dop20c_32573_5927   ,"POLYGON ((10.10019682157224 53.48690266825224, 10.10042946091209 53.49588969416238, 10.1155007215018 53.49574998414381, 10.11526489757939 53.48676300377056, 10.10019682157224 53.48690266825224))"
APP_LGV_KACHEL_DOP20_1KM_UTM_455,7328,dop20rgb_32573_5928_1_hh_JAHR ,dop20c_32573_5928   ,"POLYGON ((10.10042946091209 53.49588969416238, 10.10066222566902 53.50487670577609, 10.1157366725571 53.50473695020143, 10.1155007215018 53.49574998414381, 10.10042946091209 53.49588969416238))"
APP_LGV_KACHEL_DOP20_1KM_UTM_456,7329,dop20rgb_32573_5929_1_hh_JAHR ,dop20c_32573_5929   ,"POLYGON ((10.10066222566902 53.50487670577609, 10.10089511593398 53.5138637030942, 10.11597275083748 53.5137239019442, 10.1157366725571 53.50473695020143, 10.10066222566902 53.50487670577609))"
APP_LGV_KACHEL_DOP20_1KM_UTM_457,7330,dop20rgb_32573_5930_1_hh_JAHR ,dop20c_32573_5930   ,"POLYGON ((10.10089511593398 53.5138637030942, 10.10112813179803 53.5228506861175, 10.11620895643525 53.52271083937299, 10.11597275083748 53.5137239019442, 10.10089511593398 53.5138637030942))"
APP_LGV_KACHEL_DOP20_1KM_UTM_458,7331,dop20rgb_32573_5931_1_hh_JAHR ,dop20c_32573_5931   ,"POLYGON ((10.10112813179803 53.5228506861175, 10.1013612733523 53.53183765484678, 10.11644528944278 53.53169776248852, 10.11620895643525 53.52271083937299, 10.10112813179803 53.5228506861175))"
APP_LGV_KACHEL_DOP20_1KM_UTM_459,7332,dop20rgb_32573_5932_1_hh_JAHR ,dop20c_32573_5932   ,"POLYGON ((10.1013612733523 53.53183765484678, 10.10159454068802 53.54082460928291, 10.11668174995255 53.54068467129162, 10.11644528944278 53.53169776248852, 10.1013612733523 53.53183765484678))"
APP_LGV_KACHEL_DOP20_1KM_UTM_460,7333,dop20rgb_32573_5933_1_hh_JAHR ,dop20c_32573_5933   ,"POLYGON ((10.10159454068802 53.54082460928291, 10.10182793389651 53.54981154942664, 10.11691833805713 53.54967156578306, 10.11668174995255 53.54068467129162, 10.10159454068802 53.54082460928291))"
APP_LGV_KACHEL_DOP20_1KM_UTM_461,7334,dop20rgb_32573_5934_1_hh_JAHR ,dop20c_32573_5934   ,"POLYGON ((10.10182793389651 53.54981154942664, 10.10206145306917 53.55879847527882, 10.11715505384918 53.55865844596364, 10.11691833805713 53.54967156578306, 10.10182793389651 53.54981154942664))"
APP_LGV_KACHEL_DOP20_1KM_UTM_462,7335,dop20rgb_32573_5935_1_hh_JAHR ,dop20c_32573_5935   ,"POLYGON ((10.10206145306917 53.55879847527882, 10.10229509829752 53.56778538684024, 10.11739189742143 53.56764531183423, 10.11715505384918 53.55865844596364, 10.10206145306917 53.55879847527882))"
APP_LGV_KACHEL_DOP20_1KM_UTM_463,7336,dop20rgb_32573_5936_1_hh_JAHR ,dop20c_32573_5936   ,"POLYGON ((10.10229509829752 53.56778538684024, 10.10252886967312 53.57677228411175, 10.11762886886675 53.57663216339554, 10.11739189742143 53.56764531183423, 10.10229509829752 53.56778538684024))"
APP_LGV_KACHEL_DOP20_1KM_UTM_464,7337,dop20rgb_32573_5937_1_hh_JAHR ,dop20c_32573_5937   ,"POLYGON ((10.10252886967312 53.57677228411175, 10.10276276728767 53.5857591670941, 10.11786596827805 53.5856190006484, 10.11762886886675 53.57663216339554, 10.10252886967312 53.57677228411175))"
APP_LGV_KACHEL_DOP20_1KM_UTM_465,7338,dop20rgb_32573_5938_1_hh_JAHR ,dop20c_32573_5938   ,"POLYGON ((10.10276276728767 53.5857591670941, 10.10299679123294 53.59474603578818, 10.11810319574837 53.59460582359363, 10.11786596827805 53.5856190006484, 10.10276276728767 53.5857591670941))"
APP_LGV_KACHEL_DOP20_1KM_UTM_466,7339,dop20rgb_32573_5939_1_hh_JAHR ,dop20c_32573_5939   ,"POLYGON ((10.10299679123294 53.59474603578818, 10.10323094160079 53.60373289019476, 10.11834055137082 53.60359263223201, 10.11810319574837 53.59460582359363, 10.10299679123294 53.59474603578818))"
APP_LGV_KACHEL_DOP20_1KM_UTM_467,7340,dop20rgb_32573_5940_1_hh_JAHR ,dop20c_32573_5940   ,"POLYGON ((10.10323094160079 53.60373289019476, 10.10346521848317 53.61271973031466, 10.11857803523861 53.61257942656433, 10.11834055137082 53.60359263223201, 10.10323094160079 53.60373289019476))"
APP_LGV_KACHEL_DOP20_1KM_UTM_468,7341,dop20rgb_32573_5941_1_hh_JAHR ,dop20c_32573_5941   ,"POLYGON ((10.10346521848317 53.61271973031466, 10.10369962197212 53.62170655614872, 10.11881564744505 53.62156620659143, 10.11857803523861 53.61257942656433, 10.10346521848317 53.61271973031466))"
APP_LGV_KACHEL_DOP20_1KM_UTM_469,7342,dop20rgb_32573_5942_1_hh_JAHR ,dop20c_32573_5942   ,"POLYGON ((10.10369962197212 53.62170655614872, 10.10393415215979 53.63069336769776, 10.11905338808352 53.63055297231408, 10.11881564744505 53.62156620659143, 10.10369962197212 53.62170655614872))"
APP_LGV_KACHEL_DOP20_1KM_UTM_470,7343,dop20rgb_32573_5943_1_hh_JAHR ,dop20c_32573_5943   ,"POLYGON ((10.10393415215979 53.63069336769776, 10.1041688091384 53.63968016496255, 10.11929125724753 53.63953972373312, 10.11905338808352 53.63055297231408, 10.10393415215979 53.63069336769776))"
APP_LGV_KACHEL_DOP20_1KM_UTM_471,7344,dop20rgb_32573_5944_1_hh_JAHR ,dop20c_32573_5944   ,"POLYGON ((10.1041688091384 53.63968016496255, 10.10440359300027 53.64866694794396, 10.11952925503064 53.64852646084932, 10.11929125724753 53.63953972373312, 10.1041688091384 53.63968016496255))"
APP_LGV_KACHEL_DOP20_1KM_UTM_472,7345,dop20rgb_32573_5945_1_hh_JAHR ,dop20c_32573_5945   ,"POLYGON ((10.10440359300027 53.64866694794396, 10.1046385038378 53.65765371664278, 10.11976738152654 53.65751318366353, 10.11952925503064 53.64852646084932, 10.10440359300027 53.64866694794396))"
APP_LGV_KACHEL_DOP20_1KM_UTM_473,7346,dop20rgb_32573_5946_1_hh_JAHR ,dop20c_32573_5946   ,"POLYGON ((10.1046385038378 53.65765371664278, 10.1048735417435 53.66664047105986, 10.12000563682898 53.66649989217649, 10.11976738152654 53.65751318366353, 10.1046385038378 53.65765371664278))"
APP_LGV_KACHEL_DOP20_1KM_UTM_474,7347,dop20rgb_32573_5947_1_hh_JAHR ,dop20c_32573_5947   ,"POLYGON ((10.1048735417435 53.66664047105986, 10.10510870680997 53.67562721119602, 10.12024402103182 53.67548658638906, 10.12000563682898 53.66649989217649, 10.1048735417435 53.66664047105986))"
APP_LGV_KACHEL_DOP20_1KM_UTM_475,7348,dop20rgb_32573_5948_1_hh_JAHR ,dop20c_32573_5948   ,"POLYGON ((10.10510870680997 53.67562721119602, 10.10534399912989 53.68461393705207, 10.12048253422903 53.68447326630206, 10.12024402103182 53.67548658638906, 10.10510870680997 53.67562721119602))"
APP_LGV_KACHEL_DOP20_1KM_UTM_476,7349,dop20rgb_32573_5949_1_hh_JAHR ,dop20c_32573_5949   ,"POLYGON ((10.10534399912989 53.68461393705207, 10.10557941879603 53.69360064862884, 10.12072117651465 53.69345993191625, 10.12048253422903 53.68447326630206, 10.10534399912989 53.68461393705207))"
APP_LGV_KACHEL_DOP20_1KM_UTM_477,7350,dop20rgb_32573_5950_1_hh_JAHR ,dop20c_32573_5950   ,"POLYGON ((10.10557941879603 53.69360064862884, 10.10581496590127 53.70258734592714, 10.1209599479828 53.70244658323247, 10.12072117651465 53.69345993191625, 10.10557941879603 53.69360064862884))"
APP_LGV_KACHEL_DOP20_1KM_UTM_478,7351,dop20rgb_32573_5951_1_hh_JAHR ,dop20c_32573_5951   ,"POLYGON ((10.10581496590127 53.70258734592714, 10.10605064053857 53.71157402894781, 10.12119884872773 53.71143322025156, 10.1209599479828 53.70244658323247, 10.10581496590127 53.70258734592714))"
APP_LGV_KACHEL_DOP20_1KM_UTM_479,7352,dop20rgb_32573_5952_1_hh_JAHR ,dop20c_32573_5952   ,"POLYGON ((10.10605064053857 53.71157402894781, 10.10628644280098 53.7205606976917, 10.12143787884377 53.72041984297425, 10.12119884872773 53.71143322025156, 10.10605064053857 53.71157402894781))"
APP_LGV_KACHEL_DOP20_1KM_UTM_480,7419,dop20rgb_32574_5919_1_hh_JAHR ,dop20c_32574_5919   ,"POLYGON ((10.11338287194999 53.41486664532738, 10.11361768211762 53.42385374025401, 10.12866338758683 53.42371249901539, 10.12842540660989 53.41472545008944, 10.11338287194999 53.41486664532738))"
APP_LGV_KACHEL_DOP20_1KM_UTM_481,7420,dop20rgb_32574_5920_1_hh_JAHR ,dop20c_32574_5920   ,"POLYGON ((10.11361768211762 53.42385374025401, 10.11385261868381 53.43284082085878, 10.12890149666814 53.43269953360004, 10.12866338758683 53.42371249901539, 10.11361768211762 53.42385374025401))"
APP_LGV_KACHEL_DOP20_1KM_UTM_482,7421,dop20rgb_32574_5921_1_hh_JAHR ,dop20c_32574_5921   ,"POLYGON ((10.11385261868381 53.43284082085878, 10.11408768174001 53.44182788714235, 10.12913973394652 53.44168655384422, 10.12890149666814 53.43269953360004, 10.11385261868381 53.43284082085878))"
APP_LGV_KACHEL_DOP20_1KM_UTM_483,7422,dop20rgb_32574_5922_1_hh_JAHR ,dop20c_32574_5922   ,"POLYGON ((10.11408768174001 53.44182788714235, 10.11432287137781 53.45081493910555, 10.12937809951477 53.45067355974864, 10.12913973394652 53.44168655384422, 10.11408768174001 53.44182788714235))"
APP_LGV_KACHEL_DOP20_1KM_UTM_484,7423,dop20rgb_32574_5923_1_hh_JAHR ,dop20c_32574_5923   ,"POLYGON ((10.11432287137781 53.45081493910555, 10.11455818768886 53.45980197674919, 10.1296165934658 53.4596605513141, 10.12937809951477 53.45067355974864, 10.11432287137781 53.45081493910555))"
APP_LGV_KACHEL_DOP20_1KM_UTM_485,7424,dop20rgb_32574_5924_1_hh_JAHR ,dop20c_32574_5924   ,"POLYGON ((10.11455818768886 53.45980197674919, 10.11479363076489 53.46878900007405, 10.12985521589257 53.46864752854137, 10.1296165934658 53.4596605513141, 10.11455818768886 53.45980197674919))"
APP_LGV_KACHEL_DOP20_1KM_UTM_486,7425,dop20rgb_32574_5925_1_hh_JAHR ,dop20c_32574_5925   ,"POLYGON ((10.11479363076489 53.46878900007405, 10.11502920069776 53.4777760090809, 10.13009396688818 53.47763449143125, 10.12985521589257 53.46864752854137, 10.11479363076489 53.46878900007405))"
APP_LGV_KACHEL_DOP20_1KM_UTM_487,7426,dop20rgb_32574_5926_1_hh_JAHR ,dop20c_32574_5926   ,"POLYGON ((10.11502920069776 53.4777760090809, 10.11526489757939 53.48676300377056, 10.13033284654578 53.4866214399845, 10.13009396688818 53.47763449143125, 10.11502920069776 53.4777760090809))"
APP_LGV_KACHEL_DOP20_1KM_UTM_488,7427,dop20rgb_32574_5927_1_hh_JAHR ,dop20c_32574_5927   ,"POLYGON ((10.11526489757939 53.48676300377056, 10.1155007215018 53.49574998414381, 10.13057185495864 53.49560837420189, 10.13033284654578 53.4866214399845, 10.11526489757939 53.48676300377056))"
APP_LGV_KACHEL_DOP20_1KM_UTM_489,7428,dop20rgb_32574_5928_1_hh_JAHR ,dop20c_32574_5928   ,"POLYGON ((10.1155007215018 53.49574998414381, 10.1157366725571 53.50473695020143, 10.1308109922201 53.50459529408423, 10.13057185495864 53.49560837420189, 10.1155007215018 53.49574998414381))"
APP_LGV_KACHEL_DOP20_1KM_UTM_490,7429,dop20rgb_32574_5929_1_hh_JAHR ,dop20c_32574_5929   ,"POLYGON ((10.1157366725571 53.50473695020143, 10.11597275083748 53.5137239019442, 10.13105025842362 53.51358219963224, 10.1308109922201 53.50459529408423, 10.1157366725571 53.50473695020143))"
APP_LGV_KACHEL_DOP20_1KM_UTM_491,7430,dop20rgb_32574_5930_1_hh_JAHR ,dop20c_32574_5930   ,"POLYGON ((10.11597275083748 53.5137239019442, 10.11620895643525 53.52271083937299, 10.13128965366272 53.52256909084675, 10.13105025842362 53.51358219963224, 10.11597275083748 53.5137239019442))"
APP_LGV_KACHEL_DOP20_1KM_UTM_492,7431,dop20rgb_32574_5931_1_hh_JAHR ,dop20c_32574_5931   ,"POLYGON ((10.11620895643525 53.52271083937299, 10.11644528944278 53.53169776248852, 10.13152917803104 53.53155596772847, 10.13128965366272 53.52256909084675, 10.11620895643525 53.52271083937299))"
APP_LGV_KACHEL_DOP20_1KM_UTM_493,7432,dop20rgb_32574_5932_1_hh_JAHR ,dop20c_32574_5932   ,"POLYGON ((10.11644528944278 53.53169776248852, 10.11668174995255 53.54068467129162, 10.1317688316223 53.54054283027834, 10.13152917803104 53.53155596772847, 10.11644528944278 53.53169776248852))"
APP_LGV_KACHEL_DOP20_1KM_UTM_494,7433,dop20rgb_32574_5933_1_hh_JAHR ,dop20c_32574_5933   ,"POLYGON ((10.11668174995255 53.54068467129162, 10.11691833805713 53.54967156578306, 10.13200861453031 53.54952967849697, 10.1317688316223 53.54054283027834, 10.11668174995255 53.54068467129162))"
APP_LGV_KACHEL_DOP20_1KM_UTM_495,7434,dop20rgb_32574_5934_1_hh_JAHR ,dop20c_32574_5934   ,"POLYGON ((10.11691833805713 53.54967156578306, 10.11715505384918 53.55865844596364, 10.13224852684898 53.5585165123852, 10.13200861453031 53.54952967849697, 10.11691833805713 53.54967156578306))"
APP_LGV_KACHEL_DOP20_1KM_UTM_496,7435,dop20rgb_32574_5935_1_hh_JAHR ,dop20c_32574_5935   ,"POLYGON ((10.11715505384918 53.55865844596364, 10.11739189742143 53.56764531183423, 10.13248856867231 53.56750333194385, 10.13224852684898 53.5585165123852, 10.11715505384918 53.55865844596364))"
APP_LGV_KACHEL_DOP20_1KM_UTM_497,7436,dop20rgb_32574_5936_1_hh_JAHR ,dop20c_32574_5936   ,"POLYGON ((10.11739189742143 53.56764531183423, 10.11762886886675 53.57663216339554, 10.1327287400944 53.57649013717371, 10.13248856867231 53.56750333194385, 10.11739189742143 53.56764531183423))"
